customer_id,anciennete_mois,type_contrat,facture_mensuelle,facture_totale,nb_tickets_support,moyen_paiement,support_premium,age,churned
C100447,48,mensuel,56.05,2663.89,1,prelevement,1,64,0
C100448,56,biennal,37.65,2234.92,2,cheque,1,29,0
C100449,67,mensuel,48.42,3235.46,0,carte,0,62,1
C100450,33,mensuel,76.69,2505.39,0,virement,0,53,1
C100451,3,mensuel,51.6,160.36,1,prelevement,1,36,0
C100452,63,annuel,60.22,3473.97,1,cheque,0,27,0
C100453,44,mensuel,75.11,3241.9,4,carte,0,32,0
C100454,35,annuel,55.59,2096.51,2,virement,1,51,0
C100455,24,biennal,31.25,710.19,0,carte,0,43,0
C100456,61,mensuel,22.37,1336.46,2,carte,0,57,0
C100457,50,mensuel,42.27,2022.27,1,prelevement,0,28,0
C100458,42,biennal,62.05,2799.42,5,cheque,0,78,1
C100459,59,annuel,77.23,4614.88,1,virement,1,48,0
C100460,57,mensuel,57.1,3030.59,0,prelevement,0,48,0
C100461,63,biennal,62.94,3575.94,1,virement,0,68,0
C100462,53,biennal,59.34,2987.7,2,cheque,1,32,0
C100463,31,mensuel,92.0,2916.58,2,virement,0,65,1
C100464,25,biennal,36.42,872.19,1,cheque,0,57,0
C100465,20,mensuel,68.15,1277.39,0,virement,0,46,1
C100466,20,mensuel,39.55,778.38,2,cheque,1,47,1
C100467,11,annuel,105.65,1058.96,2,carte,0,29,0
C100468,49,annuel,30.98,1599.43,0,cheque,0,20,0
C100469,13,mensuel,108.39,1401.41,2,virement,1,28,1
C100470,71,mensuel,42.8,3122.99,0,carte,1,31,1
C100471,56,mensuel,35.06,1875.44,0,prelevement,0,20,0
C100472,20,mensuel,28.05,522.59,0,virement,1,66,1
C100473,20,annuel,91.23,1688.06,0,virement,1,46,1
C100474,49,mensuel,32.13,1699.9,1,cheque,0,52,1
C100475,24,mensuel,49.13,1171.67,3,prelevement,0,27,0
C100476,70,mensuel,20.06,1442.96,0,prelevement,1,57,0
C100477,31,mensuel,25.7,871.14,3,prelevement,0,49,1
C100478,37,mensuel,77.68,2650.24,1,carte,0,78,0
C100479,26,mensuel,37.25,877.81,1,cheque,0,51,0
C100480,7,mensuel,74.54,477.0,5,prelevement,0,77,1
C100481,8,mensuel,86.91,749.57,3,carte,1,35,0
C100482,39,mensuel,39.43,1543.76,0,prelevement,0,30,0
C100483,23,annuel,70.23,1694.8,2,virement,0,62,0
C100484,22,annuel,69.5,1530.44,2,cheque,1,75,0
C100485,42,annuel,57.11,2462.54,3,virement,0,54,0
C100486,71,biennal,42.87,3324.8,1,cheque,0,20,0
C100487,67,mensuel,100.13,6046.65,8,prelevement,1,19,0
C100488,36,biennal,66.01,2409.95,1,carte,0,40,0
C100489,32,mensuel,93.0,2733.1,0,prelevement,1,64,0
C100490,63,annuel,82.06,5248.6,4,virement,0,69,1
C100491,8,biennal,50.1,431.24,1,carte,1,32,0
C100492,2,annuel,76.9,140.08,1,virement,0,27,0
C100493,20,mensuel,85.84,1680.02,1,carte,0,36,1
C100494,44,mensuel,71.43,2859.62,0,carte,0,45,1
C100495,18,mensuel,37.83,666.68,1,prelevement,0,35,0
C100496,12,mensuel,57.22,668.14,0,virement,0,19,1
C100497,45,annuel,109.11,4853.2,0,carte,1,32,0
C100498,11,mensuel,24.91,298.61,4,virement,0,62,1
C100499,61,mensuel,38.81,2385.4,0,virement,0,57,1
C100500,3,mensuel,101.54,306.25,0,carte,0,68,1
C100501,60,annuel,20.75,1217.27,0,virement,1,19,0
C100502,50,mensuel,54.26,2971.61,0,virement,0,56,1
C100503,65,biennal,70.46,4774.52,0,virement,0,43,1
C100504,46,mensuel,47.21,2387.09,8,virement,1,58,0
C100505,4,biennal,105.42,398.54,0,cheque,0,23,0
C100506,30,mensuel,71.56,2115.23,0,virement,0,26,1
C100507,70,annuel,38.21,2481.11,2,prelevement,0,76,1
C100508,21,mensuel,70.16,1605.55,0,virement,1,27,0
C100509,53,biennal,47.3,2630.04,3,virement,0,30,0
C100510,35,annuel,75.11,2679.51,0,carte,0,62,0
C100511,61,annuel,53.66,3503.78,1,prelevement,0,32,0
C100512,2,biennal,105.52,199.33,2,prelevement,1,22,0
C100513,57,biennal,64.09,3525.19,1,prelevement,0,67,0
C100514,49,annuel,55.47,2956.75,1,carte,0,46,0
C100515,32,mensuel,55.61,1863.22,1,carte,0,46,0
C100516,37,mensuel,58.02,2195.31,0,prelevement,0,59,0
C100517,15,mensuel,72.69,1176.34,1,cheque,0,46,0
C100518,26,biennal,28.12,705.4,1,prelevement,1,25,0
C100519,47,mensuel,83.66,4110.43,8,prelevement,0,42,1
C100520,43,annuel,79.36,3173.67,3,prelevement,1,21,0
C100521,58,mensuel,36.26,2270.71,5,carte,0,34,0
C100522,64,mensuel,20.52,1413.8,0,cheque,0,46,0
C100523,32,biennal,45.03,1478.03,3,prelevement,0,27,0
C100524,19,biennal,80.03,1623.36,0,carte,0,44,0
C100525,37,annuel,82.24,3100.68,2,prelevement,1,65,0
C100526,12,annuel,49.05,635.4,3,cheque,1,22,0
C100527,36,mensuel,57.24,1941.06,0,carte,0,64,0
C100528,12,mensuel,81.98,1069.13,8,virement,0,72,0
C100529,46,biennal,75.29,3460.84,2,cheque,0,29,0
C100530,38,biennal,20.14,692.46,1,carte,1,31,0
C100531,53,mensuel,51.47,2894.88,0,prelevement,0,34,1
C100532,65,mensuel,89.03,5340.01,0,cheque,1,57,0
C100533,25,mensuel,50.41,1303.72,4,carte,0,48,0
C100534,69,biennal,61.62,4518.93,4,carte,1,37,0
C100535,72,mensuel,38.74,2892.76,2,virement,0,27,1
C100536,49,annuel,95.82,4761.83,0,carte,1,66,0
C100537,5,mensuel,27.81,149.54,0,virement,0,37,1
C100538,5,annuel,102.2,505.25,0,cheque,1,27,0
C100539,68,mensuel,49.46,3544.55,0,prelevement,0,20,0
C100540,67,mensuel,47.99,2922.11,3,carte,0,74,0
C100541,40,mensuel,88.26,3628.44,0,prelevement,0,35,0
C100542,16,mensuel,34.17,504.56,5,carte,0,40,1
C100543,37,annuel,35.41,1260.74,4,cheque,0,19,0
C100544,14,mensuel,27.75,380.1,2,cheque,0,37,1
C100545,69,mensuel,103.05,7486.49,1,carte,1,76,1
C100546,40,annuel,83.92,3333.57,0,prelevement,0,75,0
C100547,51,mensuel,102.55,5052.57,3,virement,0,19,1
C100548,62,mensuel,35.37,2310.46,1,prelevement,0,43,0
C100549,42,annuel,26.38,1064.11,1,cheque,0,33,0
C100550,50,mensuel,38.74,2012.18,1,cheque,0,39,1
C100551,10,annuel,84.07,897.32,0,cheque,0,24,1
C100552,52,mensuel,29.79,1646.38,2,cheque,0,59,1
C100553,18,biennal,101.29,1872.86,0,prelevement,0,46,0
C100554,58,mensuel,81.34,4544.67,1,virement,1,77,0
C100555,45,biennal,72.45,3332.95,1,prelevement,1,21,0
C100556,7,mensuel,70.4,539.98,0,virement,1,33,0
C100557,41,annuel,56.54,2288.09,0,prelevement,0,30,0
C100558,47,annuel,33.88,1750.79,2,prelevement,0,59,0
C100559,63,annuel,107.75,6293.76,0,cheque,1,75,0
C100560,55,annuel,60.9,3298.67,3,cheque,0,29,1
C100561,64,annuel,41.31,2644.75,1,virement,0,20,0
C100562,15,annuel,106.56,1464.15,2,virement,0,23,0
C100563,32,mensuel,86.75,3031.62,0,virement,0,75,0
C100564,61,mensuel,101.54,6285.57,0,virement,1,69,1
C100565,39,annuel,70.73,2516.51,1,prelevement,0,60,0
C100566,4,mensuel,27.43,109.84,3,virement,0,57,0
C100567,2,annuel,74.34,160.88,2,cheque,0,29,0
C100568,63,mensuel,67.46,3853.11,8,prelevement,0,70,0
C100569,53,annuel,41.42,2169.0,1,prelevement,0,71,0
C100570,15,mensuel,61.76,922.0,1,prelevement,0,63,1
C100571,68,biennal,21.07,1555.18,1,virement,1,61,0
C100572,69,annuel,106.06,7218.3,4,virement,0,35,1
C100573,51,mensuel,80.78,3907.03,2,prelevement,0,61,1
C100574,71,mensuel,20.76,1346.6,1,carte,0,40,0
C100575,25,mensuel,75.75,1725.92,1,prelevement,1,58,0
C100576,12,biennal,31.69,392.17,4,prelevement,1,62,0
C100577,10,annuel,103.04,984.32,1,virement,0,67,0
C100578,49,mensuel,109.64,5112.59,3,prelevement,0,49,1
C100579,51,mensuel,64.29,3045.26,2,prelevement,0,24,0
C100580,14,mensuel,26.34,385.54,2,carte,1,27,1
C100581,5,annuel,43.98,228.7,4,carte,0,78,0
C100582,52,annuel,90.28,4962.51,1,carte,0,62,0
C100583,69,biennal,52.3,3739.94,1,carte,0,72,1
C100584,59,annuel,46.1,2558.4,1,cheque,0,37,0
C100585,46,mensuel,99.67,4527.95,0,carte,0,64,1
C100586,50,mensuel,68.65,3300.51,1,cheque,1,19,1
C100587,6,mensuel,39.05,241.51,1,prelevement,1,32,1
C100588,19,mensuel,21.72,446.29,1,prelevement,1,26,0
C100589,40,annuel,28.76,1175.99,3,carte,1,24,0
C100590,29,mensuel,38.24,1072.88,3,cheque,0,80,0
C100591,42,annuel,91.38,4040.78,1,virement,0,35,0
C100592,48,annuel,59.48,3098.1,0,carte,1,58,0
C100593,3,biennal,27.27,73.75,4,virement,0,69,0
C100594,17,mensuel,77.58,1324.95,1,prelevement,0,20,0
C100595,12,annuel,90.43,1052.14,0,prelevement,0,51,0
C100596,70,mensuel,61.78,4433.98,0,carte,0,68,0
C100597,61,mensuel,34.38,2274.46,0,virement,0,45,0
C100598,59,mensuel,86.64,5546.12,0,carte,0,25,1
C100599,57,annuel,49.34,2642.93,2,virement,0,25,1
C100600,53,biennal,53.8,2692.1,1,cheque,0,45,0
C100601,59,mensuel,53.61,3136.26,0,virement,1,30,1
C100602,8,mensuel,30.0,238.35,1,virement,0,36,0
C100603,22,annuel,69.75,1451.55,1,cheque,1,31,0
C100604,36,mensuel,58.53,2264.1,0,cheque,0,75,0
C100605,1,mensuel,23.98,26.34,2,carte,0,43,0
C100606,13,mensuel,41.65,547.78,0,cheque,1,26,0
C100607,12,mensuel,80.21,897.42,1,carte,1,47,0
C100608,52,mensuel,98.44,5248.71,2,carte,1,22,0
C100609,68,mensuel,58.33,3783.82,5,prelevement,1,23,1
C100610,8,mensuel,101.9,793.03,0,cheque,0,57,1
C100611,72,annuel,70.47,5351.46,0,virement,0,25,0
C100612,27,annuel,88.48,2303.18,4,cheque,0,22,0
C100613,65,mensuel,31.04,2102.27,2,virement,0,41,0
C100614,9,mensuel,99.56,822.08,0,prelevement,0,79,1
C100615,15,annuel,64.67,1042.8,1,carte,0,80,0
C100616,61,mensuel,59.95,3762.77,0,carte,0,69,0
C100617,43,mensuel,50.85,2250.42,0,cheque,0,54,0
C100618,22,annuel,40.41,866.24,0,carte,0,36,0
C100619,21,annuel,45.67,1049.84,3,prelevement,0,25,0
C100620,17,mensuel,53.27,852.19,2,virement,1,27,0
C100621,21,mensuel,30.93,587.81,5,prelevement,1,77,1
C100622,70,biennal,49.82,3630.7,1,virement,1,66,0
C100623,19,annuel,85.57,1763.15,0,carte,1,75,0
C100624,15,mensuel,56.15,899.67,1,carte,0,56,0
C100625,29,annuel,89.04,2425.02,0,cheque,0,79,0
C100626,25,mensuel,74.29,1861.54,0,virement,0,63,0
C100627,48,mensuel,51.04,2355.88,1,carte,0,74,0
C100628,57,mensuel,92.51,5769.12,1,cheque,0,55,1
C100629,39,mensuel,98.08,4197.41,0,cheque,0,44,1
C100630,23,annuel,83.92,2028.69,0,prelevement,1,36,0
C100631,39,annuel,47.35,1868.54,1,carte,1,27,0
C100632,61,mensuel,79.93,4668.7,0,prelevement,0,66,0
C100633,9,annuel,52.56,471.19,1,virement,0,48,0
C100634,48,mensuel,71.77,3682.86,0,carte,0,47,1
C100635,21,mensuel,52.5,1132.54,5,carte,0,51,1
C100636,25,annuel,36.49,838.27,2,virement,1,70,0
C100637,35,annuel,81.95,2636.4,1,prelevement,0,51,0
C100638,53,mensuel,101.97,4974.67,0,prelevement,1,68,0
C100639,68,annuel,84.13,5952.27,3,cheque,0,22,1
C100640,3,mensuel,48.04,140.16,3,virement,0,37,0
C100641,29,mensuel,82.48,2481.88,0,prelevement,0,23,0
C100642,15,mensuel,89.72,1415.06,0,carte,0,60,1
C100643,16,biennal,23.9,367.23,0,carte,1,76,0
C100644,26,mensuel,51.64,1232.75,3,virement,1,40,0
C100645,31,mensuel,26.15,862.46,2,prelevement,1,79,0
C100646,69,mensuel,85.28,6383.58,4,cheque,0,55,0
C100647,14,mensuel,51.93,709.52,0,prelevement,0,66,1
C100648,15,mensuel,64.62,942.4,0,carte,0,49,0
C100649,40,annuel,95.7,3618.13,1,cheque,0,22,0
C100650,48,mensuel,109.89,5265.91,0,cheque,0,61,1
C100651,52,annuel,107.98,5886.09,4,prelevement,0,80,1
C100652,52,mensuel,95.43,5185.87,0,virement,1,69,0
C100653,61,annuel,105.51,7063.66,1,prelevement,1,24,0
C100654,30,annuel,32.11,886.16,0,carte,0,19,0
C100655,42,mensuel,75.98,2933.53,0,cheque,1,30,0
C100656,65,mensuel,50.93,3548.59,1,carte,1,74,0
C100657,41,biennal,59.83,2225.38,0,virement,1,28,0
C100658,50,mensuel,29.84,1544.23,2,cheque,0,72,1
C100659,34,mensuel,107.38,3736.31,0,virement,0,19,1
C100660,47,mensuel,86.79,3693.16,4,virement,0,45,1
C100661,45,mensuel,41.98,1788.83,0,carte,1,22,1
C100662,22,mensuel,49.35,1077.21,3,cheque,0,62,1
C100663,41,mensuel,55.13,2293.12,3,carte,0,31,0
C100664,44,mensuel,46.96,2260.23,0,carte,1,52,0
C100665,39,biennal,56.18,2070.9,2,carte,1,55,0
C100666,9,annuel,67.8,601.3,0,carte,0,37,0
C100667,70,mensuel,57.29,3810.8,1,prelevement,1,58,0
C100668,64,mensuel,106.59,7152.22,1,cheque,1,64,0
C100669,47,mensuel,41.63,2053.04,2,cheque,0,73,1
C100670,27,annuel,44.02,1137.92,0,prelevement,0,25,0
C100671,40,mensuel,70.38,2779.24,1,carte,0,35,0
C100672,36,annuel,35.84,1381.21,5,cheque,1,21,1
C100673,39,biennal,101.05,3867.65,0,carte,0,71,1
C100674,15,annuel,65.02,901.3,2,virement,0,23,0
C100675,41,mensuel,72.59,2910.68,2,prelevement,1,31,1
C100676,36,mensuel,42.89,1571.67,1,virement,0,25,0
C100677,32,biennal,99.15,3450.09,0,virement,1,19,0
C100678,5,annuel,79.6,433.09,2,prelevement,0,42,0
C100679,47,biennal,81.67,3865.29,0,cheque,0,76,0
C100680,33,mensuel,104.27,3617.54,0,prelevement,1,58,0
C100681,53,annuel,44.66,2168.2,2,cheque,0,44,0
C100682,55,biennal,93.82,5494.89,2,carte,0,56,0
C100683,42,mensuel,22.46,858.82,1,cheque,1,26,1
C100684,40,mensuel,27.4,1020.99,1,prelevement,1,61,0
C100685,58,mensuel,86.17,4758.64,2,virement,1,30,0
C100686,51,biennal,105.03,5768.28,0,carte,1,59,0
C100687,12,biennal,37.84,472.36,0,cheque,0,56,0
C100688,48,mensuel,71.05,3078.99,1,cheque,1,49,0
C100689,25,biennal,93.21,2221.29,2,cheque,0,72,1
C100690,37,annuel,37.04,1282.87,2,carte,0,34,0
C100691,32,mensuel,81.58,2588.72,0,prelevement,1,80,0
C100692,50,annuel,86.25,4102.24,0,carte,0,77,0
C100693,6,mensuel,65.41,383.11,8,virement,0,75,0
C100694,34,mensuel,64.36,2117.86,1,carte,0,51,1
C100695,41,mensuel,31.51,1387.95,3,virement,1,36,1
C100696,34,mensuel,59.22,1878.57,2,cheque,1,27,0
C100697,57,mensuel,33.38,1799.86,0,virement,0,47,0
C100698,64,mensuel,52.09,3473.13,1,cheque,0,64,1
C100699,12,mensuel,45.57,583.47,2,virement,0,60,0
C100700,1,mensuel,71.37,70.18,0,cheque,0,74,1
C100701,16,mensuel,73.13,1275.67,3,prelevement,0,47,0
C100702,59,annuel,44.24,2692.64,0,carte,0,78,0
C100703,17,mensuel,24.38,426.37,0,carte,1,53,0
C100704,52,mensuel,41.61,2280.94,0,carte,1,28,0
C100705,20,mensuel,64.18,1266.24,3,virement,1,56,0
C100706,48,mensuel,64.07,3312.42,1,cheque,0,45,0
C100707,56,annuel,28.37,1592.96,8,prelevement,0,63,0
C100708,68,mensuel,62.14,3869.89,3,virement,0,26,1
C100709,32,mensuel,46.59,1356.02,0,carte,0,50,1
C100710,33,mensuel,72.7,2528.0,0,cheque,0,29,1
C100711,54,biennal,46.79,2570.73,1,cheque,0,34,0
C100712,24,mensuel,27.04,711.54,0,carte,0,19,1
C100713,22,annuel,61.41,1325.38,2,cheque,0,70,0
C100714,51,annuel,27.89,1318.59,0,carte,0,30,0
C100715,19,annuel,59.22,1153.55,2,prelevement,0,67,0
C100716,3,mensuel,101.22,318.16,1,cheque,0,73,1
C100717,38,annuel,95.05,3287.5,0,cheque,1,72,0
C100718,71,biennal,23.33,1623.2,1,cheque,0,21,0
C100719,41,annuel,44.11,1862.15,4,carte,0,78,0
C100720,56,mensuel,45.92,2413.22,0,prelevement,0,55,0
C100721,60,mensuel,46.41,2902.32,5,virement,1,69,1
C100722,27,mensuel,87.43,2439.48,0,prelevement,0,49,0
C100723,64,mensuel,38.85,2261.16,0,virement,0,28,0
C100724,65,mensuel,25.73,1649.24,1,carte,0,49,0
C100725,46,annuel,89.31,4155.11,4,carte,1,77,0
C100726,15,biennal,90.35,1384.97,3,carte,1,20,0
C100727,16,biennal,101.99,1519.91,0,cheque,1,49,1
C100728,47,mensuel,32.4,1628.97,1,cheque,1,18,0
C100729,44,mensuel,35.41,1485.13,2,cheque,0,60,0
C100730,68,mensuel,40.54,2923.1,1,cheque,1,78,0
C100731,47,biennal,59.83,2963.94,2,carte,0,38,0
C100732,56,mensuel,88.33,5104.94,1,carte,1,80,0
C100733,67,biennal,57.74,4167.07,2,virement,1,38,1
C100734,36,biennal,74.94,2507.3,1,prelevement,1,57,0
C100735,45,biennal,90.34,3987.66,0,virement,0,52,0
C100736,17,mensuel,68.67,1100.55,1,virement,0,66,1
C100737,70,annuel,41.72,3080.53,2,carte,1,71,0
C100738,46,mensuel,88.09,4409.82,1,carte,0,80,0
C100739,69,annuel,41.05,2718.7,2,prelevement,1,51,0
C100740,67,annuel,94.06,6127.16,0,cheque,1,23,0
C100741,17,mensuel,60.15,995.82,1,cheque,1,55,0
C100742,57,annuel,105.3,6280.26,1,prelevement,0,26,0
C100743,66,biennal,30.63,1905.4,1,prelevement,1,41,0
C100744,53,mensuel,53.26,2703.99,1,carte,0,41,0
C100745,19,mensuel,73.07,1263.01,4,virement,0,70,1
C100746,71,mensuel,98.34,6867.04,1,cheque,1,68,0
C100747,17,annuel,65.43,1103.62,1,cheque,0,64,0
C100748,53,mensuel,101.02,5181.66,0,cheque,1,59,1
C100749,4,annuel,91.65,381.81,1,carte,0,23,0
C100750,7,biennal,66.96,492.21,1,carte,0,77,0
C100751,36,annuel,42.08,1577.18,4,cheque,0,52,0
C100752,6,mensuel,104.05,604.32,0,carte,1,38,1
C100753,13,mensuel,45.68,556.15,2,prelevement,0,44,1
C100754,42,mensuel,84.2,3393.55,0,prelevement,0,38,0
C100755,16,mensuel,41.57,678.02,0,cheque,1,35,0
C100756,53,mensuel,22.6,1229.79,4,carte,0,79,1
C100757,72,annuel,31.3,2284.36,1,prelevement,1,27,0
C100758,32,mensuel,58.14,2013.59,1,carte,1,79,0
C100759,22,mensuel,104.02,2280.29,1,cheque,1,71,0
C100760,66,mensuel,34.53,2294.52,0,carte,0,25,0
C100761,36,biennal,38.98,1404.63,3,virement,0,80,0
C100762,32,annuel,48.95,1475.74,5,virement,0,62,0
C100763,61,mensuel,20.86,1189.38,1,cheque,1,52,0
C100764,10,mensuel,100.33,1066.72,1,carte,0,70,0
C100765,50,mensuel,89.12,4631.59,0,cheque,0,30,1
C100766,3,annuel,81.25,253.95,0,virement,1,32,0
C100767,47,mensuel,64.36,3148.37,1,carte,0,70,1
C100768,36,annuel,64.46,2344.59,2,prelevement,0,26,1
C100769,30,biennal,85.6,2452.09,3,carte,1,62,0
C100770,72,biennal,20.18,1431.78,2,carte,1,38,0
C100771,36,mensuel,66.65,2397.28,1,carte,1,32,0
C100772,69,mensuel,20.46,1325.51,0,carte,1,32,0
C100773,10,biennal,37.72,364.32,0,carte,0,45,0
C100774,43,annuel,42.24,1806.72,5,carte,1,51,0
C100775,57,annuel,76.28,4416.6,0,carte,1,42,0
C100776,9,annuel,25.58,244.14,0,cheque,0,61,1
C100777,49,mensuel,75.56,3636.62,3,carte,0,47,0
C100778,13,mensuel,104.38,1433.72,1,virement,0,24,0
C100779,9,annuel,95.67,930.66,0,virement,0,48,0
C100780,32,mensuel,23.97,709.92,1,virement,0,74,1
C100781,61,mensuel,50.86,3021.07,0,prelevement,0,50,0
C100782,7,mensuel,37.59,247.36,4,carte,0,60,0
C100783,60,annuel,49.8,3034.86,5,virement,0,28,0
C100784,6,mensuel,102.8,633.92,2,cheque,0,33,0
C100785,43,annuel,53.83,2268.54,3,carte,0,22,0
C100786,19,mensuel,37.5,724.71,2,carte,1,30,1
C100787,34,annuel,50.58,1738.47,0,carte,0,34,1
C100788,18,mensuel,90.87,1508.4,5,virement,0,41,0
C100789,68,biennal,109.79,8035.6,3,carte,0,74,0
C100790,25,mensuel,82.49,1987.16,1,prelevement,1,66,1
C100791,69,mensuel,33.37,2186.1,1,virement,1,72,0
C100792,63,mensuel,27.33,1711.69,2,carte,0,42,0
C100793,66,mensuel,66.7,4119.58,2,cheque,1,49,0
C100794,5,mensuel,100.54,497.88,0,prelevement,0,74,1
C100795,48,mensuel,27.63,1392.98,0,virement,0,20,0
C100796,55,mensuel,58.93,3155.27,1,virement,0,29,1
C100797,10,mensuel,27.42,292.99,1,carte,1,77,1
C100798,47,mensuel,38.03,1678.97,0,virement,1,67,0
C100799,18,biennal,87.71,1654.5,4,carte,1,36,0
C100800,52,biennal,93.97,5138.39,0,prelevement,1,32,0
C100801,61,mensuel,72.83,4489.38,1,cheque,0,23,1
C100802,54,mensuel,60.5,3305.19,0,prelevement,0,65,0
C100803,46,mensuel,57.72,2753.76,1,virement,0,19,1
C100804,18,mensuel,105.74,1838.7,1,cheque,1,31,1
C100805,50,mensuel,29.78,1509.7,1,virement,0,24,1
C100806,63,mensuel,37.91,2584.82,0,prelevement,0,60,0
C100807,48,mensuel,35.46,1824.53,1,prelevement,1,26,0
C100808,9,mensuel,101.32,858.35,3,virement,0,63,1
C100809,40,annuel,65.22,2705.24,0,carte,1,46,0
C100810,32,mensuel,101.93,3509.16,1,carte,1,36,0
C100811,45,annuel,84.05,3629.03,1,prelevement,0,29,0
C100812,59,mensuel,79.32,4865.69,0,carte,0,73,0
C100813,69,mensuel,102.47,7350.48,2,prelevement,1,44,0
C100814,48,mensuel,29.47,1489.97,0,cheque,0,31,0
C100815,10,annuel,80.81,801.94,0,cheque,1,43,0
C100816,18,mensuel,87.38,1568.05,0,prelevement,1,46,0
C100817,21,mensuel,21.63,417.94,0,cheque,0,60,0
C100818,20,mensuel,36.01,751.08,4,prelevement,0,21,0
C100819,14,mensuel,47.75,608.66,0,cheque,1,77,0
C100820,26,mensuel,57.95,1654.14,0,prelevement,0,22,0
C100821,22,annuel,23.96,528.44,3,virement,0,30,0
C100822,51,biennal,30.87,1484.25,0,prelevement,0,59,0
C100823,59,mensuel,79.22,4466.88,1,carte,0,31,0
C100824,64,biennal,29.16,1879.74,8,prelevement,0,24,0
C100825,50,annuel,107.51,5583.77,0,virement,1,60,0
C100826,58,mensuel,77.65,4262.68,1,carte,0,57,1
C100827,31,annuel,88.15,2798.11,0,virement,0,30,0
C100828,5,mensuel,85.28,468.06,1,virement,0,38,0
C100829,67,annuel,57.34,4082.05,2,prelevement,1,39,0
C100830,7,biennal,79.85,530.82,2,prelevement,0,42,1
C100831,1,mensuel,64.25,70.08,0,prelevement,1,26,0
C100832,27,mensuel,27.03,762.65,0,prelevement,0,29,0
C100833,58,biennal,38.13,2371.84,1,virement,0,28,0
C100834,56,annuel,93.76,5558.83,0,cheque,0,23,0
C100835,69,mensuel,85.4,5606.56,1,cheque,0,53,1
C100836,18,annuel,37.61,733.32,0,virement,0,77,0
C100837,48,mensuel,47.7,2512.85,0,carte,1,25,0
C100838,25,annuel,106.14,2797.46,2,virement,0,49,0
C100839,8,annuel,103.39,866.1,0,carte,1,41,0
C100840,19,mensuel,60.99,1200.77,0,prelevement,0,67,0
C100841,50,mensuel,72.75,3929.22,1,prelevement,1,28,0
C100842,39,mensuel,67.99,2856.66,1,cheque,1,77,1
C100843,45,annuel,44.21,1873.87,2,virement,0,28,1
C100844,9,annuel,57.61,509.87,0,cheque,0,41,1
C100845,63,mensuel,105.36,6572.18,3,prelevement,0,65,0
C100846,34,biennal,98.45,3307.62,4,carte,1,28,1
C100847,16,mensuel,50.79,826.56,1,carte,0,35,1
C100848,6,mensuel,67.01,362.44,1,virement,1,48,0
C100849,44,mensuel,100.11,4844.84,3,virement,0,42,0
C100850,43,annuel,20.28,936.67,1,prelevement,0,25,0
C100851,32,mensuel,75.65,2497.72,1,cheque,0,18,0
C100852,42,mensuel,52.42,2001.62,3,virement,0,32,0
C100853,11,mensuel,104.52,1251.24,1,carte,1,36,0
C100854,67,biennal,90.64,6336.04,0,cheque,1,37,0
C100855,60,mensuel,60.17,3332.7,2,prelevement,0,28,0
C100856,12,mensuel,109.4,1189.19,4,virement,1,67,0
C100857,61,biennal,80.35,5063.56,4,cheque,0,62,1
C100858,9,annuel,53.93,506.48,2,cheque,0,68,0
C100859,30,mensuel,30.41,837.07,0,prelevement,1,25,1
C100860,41,biennal,71.92,2654.84,0,prelevement,1,80,0
C100861,17,mensuel,74.15,1190.5,0,cheque,0,70,0
C100862,64,annuel,33.27,2037.04,2,carte,0,37,0
C100863,36,biennal,83.59,2996.17,3,cheque,0,79,0
C100864,43,mensuel,84.51,3886.9,5,prelevement,1,21,0
C100865,63,annuel,46.92,3142.19,4,prelevement,1,53,0
C100866,61,biennal,88.19,5262.38,1,virement,0,77,0
C100867,51,mensuel,49.11,2650.52,3,carte,1,63,0
C100868,18,mensuel,63.42,1232.25,0,prelevement,1,18,0
C100869,14,annuel,108.96,1417.93,5,cheque,0,28,1
C100870,61,mensuel,24.72,1652.76,2,cheque,1,58,1
C100871,16,mensuel,63.98,1062.17,5,cheque,1,68,1
C100872,60,biennal,78.53,4499.97,2,virement,0,25,0
C100873,66,mensuel,72.82,5274.57,1,carte,1,29,0
C100874,56,mensuel,31.27,1689.91,2,prelevement,0,62,0
C100875,69,annuel,67.71,4264.53,3,carte,1,31,0
C100876,24,biennal,82.57,1785.62,1,virement,0,26,0
C100877,12,annuel,96.63,1051.72,8,virement,0,52,0
C100878,1,mensuel,24.15,26.3,4,virement,0,46,1
C100879,41,mensuel,108.74,4326.48,1,prelevement,0,60,1
C100880,25,mensuel,97.05,2288.06,0,prelevement,0,35,0
C100881,10,mensuel,43.46,447.62,0,cheque,0,34,0
C100882,19,mensuel,26.35,523.95,8,prelevement,1,54,0
C100883,21,mensuel,33.81,779.94,1,carte,1,33,1
C100884,15,annuel,56.61,820.17,0,virement,1,27,0
